CustomerID,CustomerName,Address,PhoneNumber,Email,Notes,VehicleTypeName,LicensePlate
745,Customer 745,"Tran Nao, City",379425187,customer745@example.com,Regular customer,Light Truck,ZOJ-7728
746,Customer 746,"Cach Mang Thang Tam, City",447327094,customer746@example.com,Regular customer,Motorcycle 125cc,AER-8639
747,Customer 747,"Vo Van Ngan, City",776286190,customer747@example.com,Regular customer,Motorcycle 110cc,UYC-9482
748,Customer 748,"Phan Van Tri, City",644440420,customer748@example.com,Regular customer,Sedan,SYM-6766
749,Customer 749,"Duong Nguyen Thi Minh Khai, City",645647957,customer749@example.com,Regular customer,Pickup Truck,CSZ-2704
750,Customer 750,"Duong Nguyen Thi Minh Khai, City",428581266,customer750@example.com,Regular customer,Light Truck,HOQ-9034
751,Customer 751,"Duong Tran Quoc Thao, City",994338507,customer751@example.com,Regular customer,Motorcycle 125cc,DGB-5819
752,Customer 752,"Le Van Sy, City",888885063,customer752@example.com,Regular customer,Motorcycle 250cc,QIL-1857
753,Customer 753,"Nguyen Tat Thanh, City",740092414,customer753@example.com,Regular customer,Pickup Truck,TRS-8231
754,Customer 754,"Duong Nam Ky Khoi Nghia, City",772027294,customer754@example.com,Regular customer,Motorcycle 110cc,KTF-4337
755,Customer 755,"Duong Ton Duc Thang, City",501650328,customer755@example.com,Regular customer,Sedan,YVR-4003
756,Customer 756,"Ly Thai To, City",862620684,customer756@example.com,Regular customer,Motorcycle 250cc,EMT-0838
757,Customer 757,"Dai Lo Dong Tay, City",175831180,customer757@example.com,Regular customer,Motorcycle 50cc,RAN-4657
758,Customer 758,"Nam Ky Khoi Nghia, City",372950784,customer758@example.com,Regular customer,Motorcycle 50cc,DSF-4014
759,Customer 759,"Cach Mang Thang Tam, City",306519361,customer759@example.com,Regular customer,Sedan,JEN-8786
760,Customer 760,"Xa Lo Ha Noi, City",715316206,customer760@example.com,Regular customer,Sedan,NAX-7669
761,Customer 761,"Tran Quoc Toan, City",695706217,customer761@example.com,Regular customer,Motorcycle 110cc,TUX-2432
762,Customer 762,"Duong Bui Vien, City",720305770,customer762@example.com,Regular customer,Motorcycle 125cc,WPQ-5802
763,Customer 763,"Duong Hung Vuong, City",587456875,customer763@example.com,Regular customer,Motorcycle 110cc,SMY-9272
764,Customer 764,"Nam Ky Khoi Nghia, City",809900103,customer764@example.com,Regular customer,SUV,SJT-5539
765,Customer 765,"Le Van Khuong, City",408823645,customer765@example.com,Regular customer,Motorcycle 125cc,GSZ-2766
766,Customer 766,"Xo Viet Nghe Tinh, City",930942833,customer766@example.com,Regular customer,Motorcycle 125cc,VBD-0488
767,Customer 767,"Nguyen Cong Tru, City",657670006,customer767@example.com,Regular customer,Motorcycle 150cc,YXV-0850
768,Customer 768,"Ha Huy Giap, City",794441645,customer768@example.com,Regular customer,Motorcycle 125cc,BEI-6887
769,Customer 769,"Duong Ton Duc Thang, City",523896286,customer769@example.com,Regular customer,Motorcycle 125cc,XEQ-8141
770,Customer 770,"Ky Con, City",855908090,customer770@example.com,Regular customer,Motorcycle 250cc,AGQ-8537
771,Customer 771,"Bach Dang, City",975721566,customer771@example.com,Regular customer,Motorcycle 110cc,BRW-8068
772,Customer 772,"Thong Nhat, City",783364330,customer772@example.com,Regular customer,Motorcycle 110cc,EBI-7370
773,Customer 773,"Nam Ky Khoi Nghia, City",306712817,customer773@example.com,Regular customer,Motorcycle 150cc,TXU-4871
774,Customer 774,"Tran Xuan Soan, City",685693653,customer774@example.com,Regular customer,Motorcycle 110cc,JNA-4901
775,Customer 775,"Duong Le Loi, City",203234540,customer775@example.com,Regular customer,Motorcycle 125cc,YGM-9798
776,Customer 776,"Duong Bui Vien, City",553117607,customer776@example.com,Regular customer,Motorcycle 50cc,XDD-9194
777,Customer 777,"Thong Nhat, City",572922275,customer777@example.com,Regular customer,Motorcycle 125cc,NGN-8221
778,Customer 778,"Duong Nguyen Van Cu, City",963608205,customer778@example.com,Regular customer,Motorcycle 250cc,BGS-4881
779,Customer 779,"Nam Ky Khoi Nghia, City",156193192,customer779@example.com,Regular customer,SUV,LDP-2232
780,Customer 780,"Duong Ton Duc Thang, City",948643907,customer780@example.com,Regular customer,Motorcycle 150cc,GPL-8920
781,Customer 781,"Nguyen Dinh Chieu, City",921396296,customer781@example.com,Regular customer,Motorcycle 250cc,DAS-6491
782,Customer 782,"Duong Pham Ngoc Thach, City",924155688,customer782@example.com,Regular customer,Motorcycle 50cc,ZPC-7997
783,Customer 783,"Nam Ky Khoi Nghia, City",761761688,customer783@example.com,Regular customer,Sedan,KUJ-4100
784,Customer 784,"Duong Le Duan, City",998085673,customer784@example.com,Regular customer,Light Truck,UUU-6072
785,Customer 785,"Tran Hung Dao, City",878443842,customer785@example.com,Regular customer,Sedan,BLS-4607
786,Customer 786,"Duong Truong Dinh, City",547691643,customer786@example.com,Regular customer,Motorcycle 110cc,VED-8837
787,Customer 787,"Duong Nguyen Huu Canh, City",167657571,customer787@example.com,Regular customer,Pickup Truck,KDE-6314
788,Customer 788,"Duong Nguyen Tri Phuong, City",456668893,customer788@example.com,Regular customer,Pickup Truck,DMR-6847
789,Customer 789,"Nguyen Tri Phuong, City",162574355,customer789@example.com,Regular customer,Motorcycle 150cc,ZHC-6826
790,Customer 790,"Nguyen Tat Thanh, City",742445998,customer790@example.com,Regular customer,Motorcycle 110cc,VDG-7736
791,Customer 791,"Ha Huy Giap, City",126135919,customer791@example.com,Regular customer,Sedan,EQI-1602
792,Customer 792,"Duong Pham Ngoc Thach, City",479659048,customer792@example.com,Regular customer,Sedan,URJ-3328
793,Customer 793,"Phan Van Tri, City",702704567,customer793@example.com,Regular customer,Motorcycle 110cc,MIY-9608
794,Customer 794,"Duong Nguyen Hue, City",489242205,customer794@example.com,Regular customer,SUV,EPY-2487
795,Customer 795,"Duong Nguyen Tri Phuong, City",308713747,customer795@example.com,Regular customer,Motorcycle 150cc,BZV-8753
796,Customer 796,"Duong Vo Thi Sau, City",275474151,customer796@example.com,Regular customer,Light Truck,ADD-2458
797,Customer 797,"Duong Nguyen Huu Canh, City",382842315,customer797@example.com,Regular customer,Pickup Truck,BDJ-6209
798,Customer 798,"Duong Nam Ky Khoi Nghia, City",193541231,customer798@example.com,Regular customer,Motorcycle 110cc,XYA-5115
799,Customer 799,"Duong Bui Vien, City",504301394,customer799@example.com,Regular customer,Motorcycle 110cc,DGY-9887
800,Customer 800,"Duong Le Loi, City",597701858,customer800@example.com,Regular customer,Motorcycle 150cc,PWV-1755
801,Customer 801,"Le Van Khuong, City",440109855,customer801@example.com,Regular customer,Sedan,LNE-1199
802,Customer 802,"Cach Mang Thang Tam, City",497574767,customer802@example.com,Regular customer,Motorcycle 50cc,OFQ-6493
803,Customer 803,"Dai Lo Dong Tay, City",773426756,customer803@example.com,Regular customer,Sedan,OZH-4175
804,Customer 804,"Tran Nao, City",100294502,customer804@example.com,Regular customer,Motorcycle 110cc,JVG-4600
805,Customer 805,"Duong Cach Mang Thang Tam, City",655005800,customer805@example.com,Regular customer,Motorcycle 50cc,XES-9901
806,Customer 806,"Phan Van Tri, City",759926778,customer806@example.com,Regular customer,Motorcycle 150cc,ZGT-5468
807,Customer 807,"Duong Tran Quoc Thao, City",172774997,customer807@example.com,Regular customer,Motorcycle 250cc,VAE-3720
808,Customer 808,"Duong Nam Ky Khoi Nghia, City",345408806,customer808@example.com,Regular customer,Pickup Truck,ZBB-3413
809,Customer 809,"Cach Mang Thang Tam, City",887733843,customer809@example.com,Regular customer,Motorcycle 110cc,LYG-1785
810,Customer 810,"Ton Duc Thang, City",873006966,customer810@example.com,Regular customer,SUV,YNY-5376
811,Customer 811,"Cach Mang Thang Tam, City",837177673,customer811@example.com,Regular customer,Motorcycle 50cc,SUL-7067
812,Customer 812,"Duong Tran Hung Dao, City",926959771,customer812@example.com,Regular customer,Motorcycle 50cc,ZRZ-2694
813,Customer 813,"Nguyen Thi Thap, City",180197484,customer813@example.com,Regular customer,SUV,LPG-2383
814,Customer 814,"Thong Nhat, City",979571890,customer814@example.com,Regular customer,Light Truck,QEH-7775
815,Customer 815,"Phan Van Tri, City",991213351,customer815@example.com,Regular customer,Light Truck,EXP-1986
816,Customer 816,"Nam Ky Khoi Nghia, City",693211287,customer816@example.com,Regular customer,Motorcycle 50cc,BJI-8221
817,Customer 817,"An Duong Vuong, City",385505112,customer817@example.com,Regular customer,SUV,ZFV-0295
818,Customer 818,"Duong Hai Ba Trung, City",886598112,customer818@example.com,Regular customer,Sedan,SNO-0453
819,Customer 819,"Duong Nguyen Huu Canh, City",228680035,customer819@example.com,Regular customer,Motorcycle 50cc,HOY-7711
820,Customer 820,"Duong Le Duan, City",777074417,customer820@example.com,Regular customer,Motorcycle 250cc,BYU-3112
821,Customer 821,"Ky Con, City",700323308,customer821@example.com,Regular customer,Motorcycle 50cc,QHQ-3059
822,Customer 822,"Phan Van Tri, City",353250120,customer822@example.com,Regular customer,Motorcycle 110cc,KZA-7506
823,Customer 823,"Duong Le Duan, City",614141130,customer823@example.com,Regular customer,Pickup Truck,SGT-7726
824,Customer 824,"Tran Hung Dao, City",992857459,customer824@example.com,Regular customer,Sedan,UML-2410
825,Customer 825,"Nguyen Van Cu, City",349676321,customer825@example.com,Regular customer,Motorcycle 50cc,EYX-1256
826,Customer 826,"Duong Le Duan, City",896728389,customer826@example.com,Regular customer,Motorcycle 110cc,OQN-3922
827,Customer 827,"Duong Nguyen Van Cu, City",532777773,customer827@example.com,Regular customer,Motorcycle 110cc,APJ-5413
828,Customer 828,"Duong Le Duan, City",965512457,customer828@example.com,Regular customer,SUV,GRO-7092
829,Customer 829,"Duong Nguyen Hue, City",755250066,customer829@example.com,Regular customer,Motorcycle 150cc,RVB-5242
830,Customer 830,"Pham Van Dong, City",434770394,customer830@example.com,Regular customer,Motorcycle 250cc,NSW-3027
831,Customer 831,"Thong Nhat, City",654256559,customer831@example.com,Regular customer,SUV,ZQI-0701
832,Customer 832,"Kinh Duong Vuong, City",250030466,customer832@example.com,Regular customer,Motorcycle 50cc,EHT-6295
833,Customer 833,"Nam Ky Khoi Nghia, City",144447195,customer833@example.com,Regular customer,Pickup Truck,ABJ-4069
834,Customer 834,"Cach Mang Thang Tam, City",521934117,customer834@example.com,Regular customer,Motorcycle 250cc,CZH-9156
835,Customer 835,"Xa Lo Ha Noi, City",774239635,customer835@example.com,Regular customer,Motorcycle 50cc,CTQ-0847
836,Customer 836,"Le Van Khuong, City",719755748,customer836@example.com,Regular customer,Motorcycle 110cc,HBY-4604
837,Customer 837,"Duong Tran Hung Dao, City",534242389,customer837@example.com,Regular customer,Motorcycle 125cc,MPM-6964
838,Customer 838,"Ton Duc Thang, City",804877700,customer838@example.com,Regular customer,Motorcycle 150cc,YNL-6276
839,Customer 839,"Duong Le Van Sy, City",497754475,customer839@example.com,Regular customer,Pickup Truck,OLH-2228
840,Customer 840,"Duong Tran Quoc Thao, City",544041336,customer840@example.com,Regular customer,Light Truck,WKF-6563
841,Customer 841,"Nguyen Cong Tru, City",513694383,customer841@example.com,Regular customer,Motorcycle 150cc,CKA-7383
842,Customer 842,"Nguyen Tri Phuong, City",213521000,customer842@example.com,Regular customer,Motorcycle 50cc,QGW-8494
843,Customer 843,"Ton Duc Thang, City",655810460,customer843@example.com,Regular customer,SUV,TQX-6595
844,Customer 844,"Ham Nghi, City",117171783,customer844@example.com,Regular customer,Motorcycle 250cc,TYW-6094
845,Customer 845,"Hong Bang, City",576988491,customer845@example.com,Regular customer,Motorcycle 50cc,BRU-8515
846,Customer 846,"Nam Ky Khoi Nghia, City",225063488,customer846@example.com,Regular customer,Motorcycle 50cc,GOY-0230
847,Customer 847,"Nguyen Tat Thanh, City",170146663,customer847@example.com,Regular customer,Pickup Truck,XIV-2255
848,Customer 848,"Duong Hai Ba Trung, City",785178577,customer848@example.com,Regular customer,Sedan,KPD-1872
849,Customer 849,"Duong Vo Van Kiet, City",437727977,customer849@example.com,Regular customer,Motorcycle 125cc,XXU-9334
850,Customer 850,"Le Van Sy, City",182050582,customer850@example.com,Regular customer,Motorcycle 250cc,JXH-2248
851,Customer 851,"Duong Ton Duc Thang, City",239142099,customer851@example.com,Regular customer,Motorcycle 50cc,NIU-0165
852,Customer 852,"Ham Nghi, City",957265469,customer852@example.com,Regular customer,Motorcycle 50cc,IGZ-0994
853,Customer 853,"Duong Pham Ngoc Thach, City",697478605,customer853@example.com,Regular customer,SUV,CBP-7047
854,Customer 854,"Duong Bui Vien, City",590455795,customer854@example.com,Regular customer,Motorcycle 110cc,FKY-7334
855,Customer 855,"Nguyen Cong Tru, City",865858156,customer855@example.com,Regular customer,Motorcycle 110cc,JAZ-3090
856,Customer 856,"Le Van Khuong, City",140192216,customer856@example.com,Regular customer,Sedan,LIY-3275
857,Customer 857,"Duong Nguyen Van Cu, City",618832071,customer857@example.com,Regular customer,Sedan,HUY-2325
858,Customer 858,"Nguyen Dinh Chieu, City",922514454,customer858@example.com,Regular customer,Sedan,CMJ-0315
859,Customer 859,"Nguyen Cong Tru, City",757719737,customer859@example.com,Regular customer,Motorcycle 125cc,LYO-2512
860,Customer 860,"Cach Mang Thang Tam, City",208162744,customer860@example.com,Regular customer,Sedan,DPF-3921
861,Customer 861,"Nam Ky Khoi Nghia, City",234939644,customer861@example.com,Regular customer,Motorcycle 150cc,IBW-7465
862,Customer 862,"Duong Tran Hung Dao, City",268572216,customer862@example.com,Regular customer,Light Truck,GHS-9885
863,Customer 863,"Ham Nghi, City",264183226,customer863@example.com,Regular customer,Sedan,JOX-8745
864,Customer 864,"Nam Ky Khoi Nghia, City",142089461,customer864@example.com,Regular customer,Motorcycle 150cc,VIN-6693
865,Customer 865,"Duong Le Van Sy, City",287660468,customer865@example.com,Regular customer,Motorcycle 250cc,HGD-7074
866,Customer 866,"Duong Ton Duc Thang, City",399911476,customer866@example.com,Regular customer,SUV,ULR-5645
867,Customer 867,"Tran Nao, City",578708321,customer867@example.com,Regular customer,Motorcycle 110cc,NWB-5240
868,Customer 868,"Tran Nao, City",962967725,customer868@example.com,Regular customer,Motorcycle 110cc,FQP-0297
869,Customer 869,"Tran Xuan Soan, City",457114497,customer869@example.com,Regular customer,Sedan,WWA-0988
870,Customer 870,"Tran Hung Dao, City",385048253,customer870@example.com,Regular customer,Motorcycle 110cc,GIH-5102
871,Customer 871,"Vo Van Ngan, City",273782532,customer871@example.com,Regular customer,Motorcycle 250cc,JPZ-8540
872,Customer 872,"Duong Truong Dinh, City",420514000,customer872@example.com,Regular customer,Pickup Truck,LNN-1975
873,Customer 873,"Tran Nao, City",756167605,customer873@example.com,Regular customer,Motorcycle 50cc,NIZ-1674
874,Customer 874,"Tran Nao, City",864628020,customer874@example.com,Regular customer,Motorcycle 150cc,MMQ-8028
875,Customer 875,"Dien Bien Phu, City",987775127,customer875@example.com,Regular customer,Light Truck,VUA-5657
876,Customer 876,"Duong Hung Vuong, City",763044157,customer876@example.com,Regular customer,Motorcycle 250cc,KFA-8361
877,Customer 877,"Duong Vo Thi Sau, City",939824738,customer877@example.com,Regular customer,Motorcycle 110cc,DWW-6222
878,Customer 878,"Tran Xuan Soan, City",439168195,customer878@example.com,Regular customer,Motorcycle 110cc,BGM-9235
879,Customer 879,"Le Lai, City",110521645,customer879@example.com,Regular customer,Motorcycle 50cc,GBL-1020
880,Customer 880,"Nguyen Van Cu, City",361797279,customer880@example.com,Regular customer,Sedan,ZXU-5140
881,Customer 881,"Tran Quoc Toan, City",872714180,customer881@example.com,Regular customer,Motorcycle 110cc,NXF-5374
882,Customer 882,"Nguyen Hong, City",619209602,customer882@example.com,Regular customer,SUV,USH-7589
883,Customer 883,"Duong Hai Ba Trung, City",824042585,customer883@example.com,Regular customer,Motorcycle 125cc,GYY-2124
884,Customer 884,"Cau Sai Gon, City",494201726,customer884@example.com,Regular customer,SUV,BKI-5456
885,Customer 885,"Nguyen Tat Thanh, City",939289905,customer885@example.com,Regular customer,Motorcycle 50cc,TUU-5961
886,Customer 886,"Duong Pham Ngoc Thach, City",898438141,customer886@example.com,Regular customer,Motorcycle 125cc,LZN-3502
887,Customer 887,"Thong Nhat, City",848479548,customer887@example.com,Regular customer,Motorcycle 110cc,FNO-5646
888,Customer 888,"Le Van Sy, City",973339982,customer888@example.com,Regular customer,Motorcycle 250cc,CGO-8610
889,Customer 889,"Ham Nghi, City",650758915,customer889@example.com,Regular customer,Motorcycle 50cc,FFU-9148
890,Customer 890,"Duong Pham Ngoc Thach, City",219361350,customer890@example.com,Regular customer,Motorcycle 125cc,MIM-2682
891,Customer 891,"Duong Le Thanh Ton, City",242632827,customer891@example.com,Regular customer,Sedan,RUT-7874
892,Customer 892,"Nguyen Cong Tru, City",335179777,customer892@example.com,Regular customer,Motorcycle 150cc,HRK-1702
893,Customer 893,"Duong Hung Vuong, City",313008053,customer893@example.com,Regular customer,Light Truck,MGI-4327
894,Customer 894,"Nguyen Hong, City",982935588,customer894@example.com,Regular customer,Motorcycle 110cc,MWU-2580
895,Customer 895,"Nguyen Tat Thanh, City",842683952,customer895@example.com,Regular customer,Motorcycle 110cc,DVI-0017
896,Customer 896,"Nguyen Hong, City",829485881,customer896@example.com,Regular customer,Pickup Truck,OIU-6748
897,Customer 897,"Tran Nao, City",414867692,customer897@example.com,Regular customer,Light Truck,EYR-7152
898,Customer 898,"Cach Mang Thang Tam, City",822503909,customer898@example.com,Regular customer,Sedan,LZD-4213
899,Customer 899,"Tran Nao, City",808351036,customer899@example.com,Regular customer,Motorcycle 125cc,KUG-2538
900,Customer 900,"Thong Nhat, City",985986582,customer900@example.com,Regular customer,Light Truck,LGI-7763
901,Customer 901,"Nguyen Tri Phuong, City",762051841,customer901@example.com,Regular customer,Motorcycle 110cc,SAV-6744
902,Customer 902,"Duong Le Thanh Ton, City",353527023,customer902@example.com,Regular customer,Pickup Truck,YZX-5474
903,Customer 903,"Tran Nao, City",772417786,customer903@example.com,Regular customer,Pickup Truck,QJZ-8880
904,Customer 904,"Duong Le Loi, City",901763222,customer904@example.com,Regular customer,Sedan,DKJ-9453
905,Customer 905,"Ha Huy Giap, City",111798109,customer905@example.com,Regular customer,Pickup Truck,IIM-5682
906,Customer 906,"Le Van Sy, City",663145889,customer906@example.com,Regular customer,Pickup Truck,EON-4519
907,Customer 907,"Duong Hai Ba Trung, City",644818279,customer907@example.com,Regular customer,Motorcycle 110cc,ZWP-4762
908,Customer 908,"Nguyen Tat Thanh, City",967456430,customer908@example.com,Regular customer,Pickup Truck,ZBW-8588
909,Customer 909,"Duong Nguyen Thi Minh Khai, City",199514006,customer909@example.com,Regular customer,Motorcycle 125cc,FMG-1199
910,Customer 910,"Le Van Sy, City",779837543,customer910@example.com,Regular customer,Motorcycle 110cc,ILE-7563
911,Customer 911,"Le Van Khuong, City",484703543,customer911@example.com,Regular customer,Motorcycle 110cc,YNH-1048
912,Customer 912,"Nguyen Tat Thanh, City",641575007,customer912@example.com,Regular customer,Motorcycle 125cc,LYF-4126
913,Customer 913,"Duong Hung Vuong, City",735346775,customer913@example.com,Regular customer,Sedan,YYL-9188
914,Customer 914,"Le Van Khuong, City",696491219,customer914@example.com,Regular customer,Light Truck,GJD-3947
915,Customer 915,"Ham Nghi, City",970780207,customer915@example.com,Regular customer,Light Truck,QDE-6835
916,Customer 916,"Phan Van Tri, City",462967658,customer916@example.com,Regular customer,Motorcycle 125cc,IMX-0568
917,Customer 917,"Nguyen Tat Thanh, City",409643363,customer917@example.com,Regular customer,Motorcycle 150cc,JYR-1860
918,Customer 918,"Ham Nghi, City",656252834,customer918@example.com,Regular customer,Light Truck,CRK-9358
919,Customer 919,"Thong Nhat, City",224931031,customer919@example.com,Regular customer,Pickup Truck,EOM-6801
920,Customer 920,"Duong Pasteur, City",631853879,customer920@example.com,Regular customer,SUV,HVK-0906
921,Customer 921,"Duong Nguyen Tri Phuong, City",193632900,customer921@example.com,Regular customer,Motorcycle 50cc,NQJ-7041
922,Customer 922,"Duong Nguyen Hue, City",983259650,customer922@example.com,Regular customer,Sedan,RQG-5255
923,Customer 923,"Duong Hai Ba Trung, City",410553716,customer923@example.com,Regular customer,Pickup Truck,FWS-7742
924,Customer 924,"Duong Pasteur, City",699115468,customer924@example.com,Regular customer,SUV,FOZ-6149
925,Customer 925,"Duong Nguyen Thi Minh Khai, City",955059534,customer925@example.com,Regular customer,Sedan,EDH-4844
926,Customer 926,"Duong Vo Van Kiet, City",856052594,customer926@example.com,Regular customer,Motorcycle 110cc,FWU-9714
927,Customer 927,"Duong Nguyen Van Cu, City",427338549,customer927@example.com,Regular customer,Motorcycle 110cc,HFC-9687
928,Customer 928,"Duong Nguyen Thi Minh Khai, City",366924190,customer928@example.com,Regular customer,Motorcycle 125cc,AUR-5041
929,Customer 929,"Duong Nguyen Tri Phuong, City",882610703,customer929@example.com,Regular customer,SUV,XJL-0501
930,Customer 930,"Duong Le Duan, City",625904883,customer930@example.com,Regular customer,SUV,XJU-4647
931,Customer 931,"Duong Hai Ba Trung, City",303781740,customer931@example.com,Regular customer,Motorcycle 125cc,CBZ-8331
932,Customer 932,"An Duong Vuong, City",286858425,customer932@example.com,Regular customer,Motorcycle 50cc,LSK-3868
933,Customer 933,"Hong Bang, City",445716861,customer933@example.com,Regular customer,Motorcycle 50cc,SSV-0924
934,Customer 934,"Xa Lo Ha Noi, City",254567653,customer934@example.com,Regular customer,Light Truck,CDH-6893
935,Customer 935,"Duong Hai Ba Trung, City",516258862,customer935@example.com,Regular customer,Sedan,DWV-7114
936,Customer 936,"Duong Dien Bien Phu, City",126647541,customer936@example.com,Regular customer,Motorcycle 125cc,RUR-6708
937,Customer 937,"Duong Tran Hung Dao, City",533698346,customer937@example.com,Regular customer,Pickup Truck,EZG-8542
938,Customer 938,"Duong Nguyen Tri Phuong, City",884217615,customer938@example.com,Regular customer,SUV,URW-6548
939,Customer 939,"Duong Nguyen Thi Minh Khai, City",382003110,customer939@example.com,Regular customer,Pickup Truck,KAD-7464
940,Customer 940,"Duong Vo Van Kiet, City",740534616,customer940@example.com,Regular customer,Motorcycle 150cc,XNP-8351
941,Customer 941,"Duong Hai Ba Trung, City",483905739,customer941@example.com,Regular customer,Motorcycle 50cc,JUX-3261
942,Customer 942,"Nam Ky Khoi Nghia, City",849996845,customer942@example.com,Regular customer,Motorcycle 110cc,KWU-7583
943,Customer 943,"Phan Van Tri, City",851812441,customer943@example.com,Regular customer,Motorcycle 150cc,DBL-9197
944,Customer 944,"Duong Truong Dinh, City",374360674,customer944@example.com,Regular customer,Motorcycle 250cc,QZD-3722
945,Customer 945,"Bach Dang, City",144899290,customer945@example.com,Regular customer,Sedan,PTR-4932
946,Customer 946,"Duong Cach Mang Thang Tam, City",725401568,customer946@example.com,Regular customer,Motorcycle 50cc,AAB-4357
947,Customer 947,"Duong Nguyen Huu Canh, City",987863092,customer947@example.com,Regular customer,Light Truck,PBB-0386
948,Customer 948,"Phan Van Tri, City",860859839,customer948@example.com,Regular customer,Motorcycle 110cc,XPF-2875
949,Customer 949,"Vo Van Ngan, City",297164797,customer949@example.com,Regular customer,Motorcycle 50cc,CDK-8932
950,Customer 950,"Ton Duc Thang, City",621419811,customer950@example.com,Regular customer,Motorcycle 125cc,DCQ-1158
951,Customer 951,"Phan Van Tri, City",915918532,customer951@example.com,Regular customer,Pickup Truck,USM-5850
952,Customer 952,"Cach Mang Thang Tam, City",908705285,customer952@example.com,Regular customer,Motorcycle 250cc,SMM-1934
953,Customer 953,"Vo Van Ngan, City",869623637,customer953@example.com,Regular customer,Motorcycle 150cc,JRB-9358
954,Customer 954,"Nguyen Cong Tru, City",341655115,customer954@example.com,Regular customer,Light Truck,LBM-5203
955,Customer 955,"Tran Nao, City",231554548,customer955@example.com,Regular customer,Pickup Truck,GZK-0427
956,Customer 956,"Thong Nhat, City",649850689,customer956@example.com,Regular customer,Motorcycle 50cc,FNU-7888
957,Customer 957,"Cach Mang Thang Tam, City",631046274,customer957@example.com,Regular customer,Motorcycle 50cc,YAF-0620
958,Customer 958,"Phan Van Tri, City",923592509,customer958@example.com,Regular customer,Light Truck,FXJ-5886
959,Customer 959,"Le Van Sy, City",472689545,customer959@example.com,Regular customer,Motorcycle 50cc,OVO-3336
960,Customer 960,"Cach Mang Thang Tam, City",627812587,customer960@example.com,Regular customer,Motorcycle 250cc,NJL-3637
961,Customer 961,"Vo Van Ngan, City",267759374,customer961@example.com,Regular customer,Motorcycle 150cc,TVI-6658
962,Customer 962,"Duong Hung Vuong, City",684912417,customer962@example.com,Regular customer,Motorcycle 125cc,OQH-1100
963,Customer 963,"Nguyen Hong, City",639759430,customer963@example.com,Regular customer,Light Truck,GJI-9943
964,Customer 964,"Duong Pham Ngoc Thach, City",397836358,customer964@example.com,Regular customer,Motorcycle 125cc,CLP-6080
965,Customer 965,"Nam Ky Khoi Nghia, City",468514799,customer965@example.com,Regular customer,Motorcycle 125cc,UVH-4513
966,Customer 966,"Nguyen Hue, City",877839189,customer966@example.com,Regular customer,Motorcycle 110cc,YXI-5843
967,Customer 967,"Nam Ky Khoi Nghia, City",121293200,customer967@example.com,Regular customer,Motorcycle 50cc,JBV-5994
968,Customer 968,"An Duong Vuong, City",995991456,customer968@example.com,Regular customer,Motorcycle 250cc,DIE-8370
969,Customer 969,"An Duong Vuong, City",956601337,customer969@example.com,Regular customer,Pickup Truck,FMP-3145
970,Customer 970,"Duong Pasteur, City",276331174,customer970@example.com,Regular customer,SUV,KTD-8969
971,Customer 971,"Le Van Sy, City",273707801,customer971@example.com,Regular customer,SUV,ONJ-9339
972,Customer 972,"Hong Bang, City",969491651,customer972@example.com,Regular customer,Motorcycle 125cc,ESM-5415
973,Customer 973,"Duong Le Thanh Ton, City",902506484,customer973@example.com,Regular customer,Motorcycle 125cc,KUW-4422
974,Customer 974,"Nguyen Hue, City",558732276,customer974@example.com,Regular customer,SUV,CHU-0969
975,Customer 975,"Nguyen Tat Thanh, City",299791120,customer975@example.com,Regular customer,Motorcycle 150cc,IEK-8904
976,Customer 976,"Cach Mang Thang Tam, City",985295318,customer976@example.com,Regular customer,Pickup Truck,RGM-0300
977,Customer 977,"Duong Pham Ngoc Thach, City",215348016,customer977@example.com,Regular customer,Pickup Truck,QWB-7864
978,Customer 978,"Ton Duc Thang, City",786193128,customer978@example.com,Regular customer,Motorcycle 125cc,GJJ-0010
979,Customer 979,"Phan Van Tri, City",335151864,customer979@example.com,Regular customer,Motorcycle 250cc,BVV-3991
980,Customer 980,"Cau Sai Gon, City",549357054,customer980@example.com,Regular customer,Motorcycle 110cc,POQ-3575
981,Customer 981,"Tran Quoc Toan, City",833630569,customer981@example.com,Regular customer,SUV,LIZ-4436
982,Customer 982,"Le Van Sy, City",342174051,customer982@example.com,Regular customer,Sedan,ASD-5597
983,Customer 983,"Bach Dang, City",498279586,customer983@example.com,Regular customer,Motorcycle 50cc,ETW-6173
984,Customer 984,"Nguyen Dinh Chieu, City",668442940,customer984@example.com,Regular customer,Sedan,GIF-3680
985,Customer 985,"Duong Le Thanh Ton, City",939538023,customer985@example.com,Regular customer,Motorcycle 125cc,IBA-6863
986,Customer 986,"Duong Nguyen Tri Phuong, City",296412877,customer986@example.com,Regular customer,SUV,WHA-7909
987,Customer 987,"Cau Sai Gon, City",404734344,customer987@example.com,Regular customer,Motorcycle 150cc,XRF-1936
988,Customer 988,"Xo Viet Nghe Tinh, City",646030885,customer988@example.com,Regular customer,Motorcycle 110cc,GQT-7697
989,Customer 989,"Le Van Khuong, City",948395820,customer989@example.com,Regular customer,Motorcycle 250cc,OFK-3068
990,Customer 990,"Le Van Sy, City",853100815,customer990@example.com,Regular customer,Motorcycle 250cc,JHR-3456
991,Customer 991,"Duong Nguyen Huu Canh, City",866659562,customer991@example.com,Regular customer,Motorcycle 50cc,LIU-8085
